date,store_nbr,transactions
2016-09-08,51,1350.0
2016-09-08,53,946.0
2016-09-08,54,710.0
2016-09-09,1,1795.0
2016-09-09,2,1876.0
2016-09-09,3,3289.0
2016-09-09,4,1424.0
2016-09-09,5,1257.0
2016-09-09,6,1735.0
2016-09-09,7,2052.0
2016-09-09,8,2760.0
2016-09-09,9,1785.0
2016-09-09,10,786.0
2016-09-09,11,2095.0
2016-09-09,12,1007.0
2016-09-09,13,811.0
2016-09-09,14,1167.0
2016-09-09,15,1229.0
2016-09-09,16,682.0
2016-09-09,17,1332.0
2016-09-09,19,996.0
2016-09-09,20,1212.0
2016-09-09,21,881.0
2016-09-09,22,648.0
2016-09-09,23,1074.0
2016-09-09,24,2363.0
2016-09-09,26,471.0
2016-09-09,27,1444.0
2016-09-09,28,964.0
2016-09-09,29,980.0
2016-09-09,30,631.0
2016-09-09,31,1160.0
2016-09-09,32,555.0
2016-09-09,33,769.0
2016-09-09,34,2371.0
2016-09-09,35,589.0
2016-09-09,36,1130.0
2016-09-09,37,1588.0
2016-09-09,38,1349.0
2016-09-09,39,1286.0
2016-09-09,40,1259.0
2016-09-09,41,1168.0
2016-09-09,42,1026.0
2016-09-09,43,1062.0
2016-09-09,44,4261.0
2016-09-09,45,3619.0
2016-09-09,46,2929.0
2016-09-09,47,3529.0
2016-09-09,48,2520.0
2016-09-09,49,3056.0
2016-09-09,50,2148.0
2016-09-09,51,1662.0
2016-09-09,53,1079.0
2016-09-09,54,743.0
2016-09-10,1,1274.0
2016-09-10,2,2184.0
2016-09-10,3,3590.0
2016-09-10,4,1592.0
2016-09-10,5,1316.0
2016-09-10,6,2114.0
2016-09-10,7,1905.0
2016-09-10,8,2734.0
2016-09-10,9,2323.0
2016-09-10,10,1003.0
2016-09-10,11,2602.0
2016-09-10,12,1308.0
2016-09-10,13,1132.0
2016-09-10,14,1758.0
2016-09-10,15,1325.0
2016-09-10,16,796.0
2016-09-10,17,1670.0
2016-09-10,19,1579.0
2016-09-10,20,1760.0
2016-09-10,21,1200.0
2016-09-10,22,759.0
2016-09-10,23,1024.0
2016-09-10,24,2079.0
2016-09-10,26,484.0
2016-09-10,27,1728.0
2016-09-10,28,1332.0
2016-09-10,29,1212.0
2016-09-10,30,706.0
2016-09-10,31,1330.0
2016-09-10,32,565.0
2016-09-10,33,1009.0
2016-09-10,34,2363.0
2016-09-10,35,760.0
2016-09-10,36,1320.0
2016-09-10,37,1518.0
2016-09-10,38,1770.0
2016-09-10,39,1685.0
2016-09-10,40,1354.0
2016-09-10,41,1130.0
2016-09-10,42,1380.0
2016-09-10,43,1174.0
2016-09-10,44,5149.0
2016-09-10,45,4301.0
2016-09-10,46,4120.0
2016-09-10,47,4600.0
2016-09-10,48,3643.0
2016-09-10,49,3508.0
2016-09-10,50,3048.0
2016-09-10,51,1689.0
2016-09-10,53,1274.0
2016-09-10,54,936.0
2016-09-11,1,481.0
2016-09-11,2,1975.0
2016-09-11,3,3712.0
2016-09-11,4,1636.0
2016-09-11,5,1099.0
2016-09-11,6,2048.0
2016-09-11,7,1754.0
2016-09-11,8,2519.0
2016-09-11,9,2363.0
2016-09-11,10,1040.0
2016-09-11,11,2733.0
2016-09-11,12,1269.0
2016-09-11,13,869.0
2016-09-11,14,1109.0
2016-09-11,15,1079.0
2016-09-11,16,790.0
2016-09-11,17,1886.0
2016-09-11,19,1096.0
2016-09-11,20,2219.0
2016-09-11,21,1324.0
2016-09-11,22,772.0
2016-09-11,23,931.0
2016-09-11,24,1594.0
2016-09-11,26,442.0
2016-09-11,27,1846.0
2016-09-11,28,1530.0
2016-09-11,29,1364.0
2016-09-11,30,670.0
2016-09-11,31,1524.0
2016-09-11,32,616.0
2016-09-11,33,917.0
2016-09-11,34,1968.0
2016-09-11,35,660.0
2016-09-11,36,1320.0
2016-09-11,37,1107.0
2016-09-11,38,1617.0
2016-09-11,39,1670.0
2016-09-11,40,1136.0
2016-09-11,41,1337.0
2016-09-11,42,1243.0
2016-09-11,43,1282.0
2016-09-11,44,4712.0
2016-09-11,45,4466.0
2016-09-11,46,4334.0
2016-09-11,47,4770.0
2016-09-11,48,3984.0
2016-09-11,49,3673.0
2016-09-11,50,2895.0
2016-09-11,51,1847.0
2016-09-11,53,1304.0
2016-09-11,54,1078.0
2016-09-12,1,1741.0
2016-09-12,2,1778.0
2016-09-12,3,2815.0
2016-09-12,4,1318.0
2016-09-12,5,1252.0
2016-09-12,6,1634.0
2016-09-12,7,1770.0
2016-09-12,8,2446.0
2016-09-12,9,1829.0
2016-09-12,10,908.0
2016-09-12,11,2218.0
2016-09-12,12,1134.0
2016-09-12,13,831.0
2016-09-12,14,1496.0
2016-09-12,15,1463.0
2016-09-12,16,741.0
2016-09-12,17,1473.0
2016-09-12,19,1150.0
2016-09-12,20,1369.0
2016-09-12,21,922.0
2016-09-12,22,824.0
2016-09-12,23,996.0
2016-09-12,24,2063.0
2016-09-12,26,412.0
2016-09-12,27,1330.0
2016-09-12,28,1030.0
2016-09-12,29,1048.0
2016-09-12,30,668.0
2016-09-12,31,1250.0
2016-09-12,32,506.0
2016-09-12,33,893.0
2016-09-12,34,2018.0
2016-09-12,35,612.0
2016-09-12,36,1085.0
2016-09-12,37,1417.0
2016-09-12,38,1276.0
2016-09-12,39,1259.0
2016-09-12,40,1360.0
2016-09-12,41,1021.0
2016-09-12,42,903.0
2016-09-12,43,1155.0
2016-09-12,44,3844.0
2016-09-12,45,3305.0
2016-09-12,46,2858.0
2016-09-12,47,3274.0
2016-09-12,48,2415.0
2016-09-12,49,2678.0
2016-09-12,50,2043.0
2016-09-12,51,1433.0
2016-09-12,53,987.0
2016-09-12,54,874.0
2016-09-13,1,1670.0
2016-09-13,2,1691.0
2016-09-13,3,2727.0
2016-09-13,4,1244.0
2016-09-13,5,1152.0
2016-09-13,6,1505.0
2016-09-13,7,1735.0
2016-09-13,8,2392.0
2016-09-13,9,1808.0
2016-09-13,10,951.0
2016-09-13,11,2136.0
2016-09-13,12,1080.0
2016-09-13,13,830.0
2016-09-13,14,1338.0
2016-09-13,15,1425.0
2016-09-13,16,748.0
2016-09-13,17,1450.0
2016-09-13,19,1063.0
2016-09-13,20,1257.0
2016-09-13,21,946.0
2016-09-13,22,725.0
2016-09-13,23,1001.0
2016-09-13,24,2001.0
2016-09-13,26,404.0
2016-09-13,27,1376.0
2016-09-13,28,1132.0
2016-09-13,29,1079.0
2016-09-13,30,692.0
2016-09-13,31,1286.0
2016-09-13,32,536.0
2016-09-13,33,832.0
2016-09-13,34,1959.0
2016-09-13,35,565.0
2016-09-13,36,1266.0
2016-09-13,37,1295.0
2016-09-13,38,1239.0
2016-09-13,39,1358.0
2016-09-13,40,1434.0
2016-09-13,41,972.0
2016-09-13,42,947.0
2016-09-13,43,1006.0
2016-09-13,44,3475.0
2016-09-13,45,2983.0
2016-09-13,46,2572.0
2016-09-13,47,3099.0
2016-09-13,48,2197.0
2016-09-13,49,2484.0
2016-09-13,50,2022.0
2016-09-13,51,1279.0
2016-09-13,53,916.0
2016-09-13,54,752.0
2016-09-14,1,1694.0
2016-09-14,2,1745.0
2016-09-14,3,2796.0
2016-09-14,4,1252.0
2016-09-14,5,1280.0
2016-09-14,6,1622.0
2016-09-14,7,1790.0
2016-09-14,8,2525.0
2016-09-14,9,1712.0
2016-09-14,10,724.0
2016-09-14,11,1899.0
2016-09-14,12,1067.0
2016-09-14,13,728.0
2016-09-14,14,1024.0
2016-09-14,15,1515.0
2016-09-14,16,676.0
2016-09-14,17,1352.0
2016-09-14,19,986.0
2016-09-14,20,1130.0
2016-09-14,21,855.0
2016-09-14,22,614.0
2016-09-14,23,955.0
2016-09-14,24,2125.0
2016-09-14,26,400.0
2016-09-14,27,1466.0
2016-09-14,28,980.0
2016-09-14,29,965.0
2016-09-14,30,610.0
2016-09-14,31,1056.0
2016-09-14,32,480.0
2016-09-14,33,755.0
2016-09-14,34,1836.0
2016-09-14,35,516.0
2016-09-14,36,1072.0
2016-09-14,37,1325.0
2016-09-14,38,1125.0
2016-09-14,39,1052.0
2016-09-14,40,1230.0
2016-09-14,41,968.0
2016-09-14,42,886.0
2016-09-14,43,962.0
2016-09-14,44,3996.0
2016-09-14,45,3267.0
2016-09-14,46,2682.0
2016-09-14,47,3234.0
2016-09-14,48,2239.0
2016-09-14,49,2657.0
2016-09-14,50,1989.0
2016-09-14,51,1618.0
2016-09-14,53,959.0
2016-09-14,54,705.0
2016-09-15,1,1658.0
2016-09-15,2,1729.0
2016-09-15,3,2750.0
2016-09-15,4,1197.0
2016-09-15,5,1250.0
2016-09-15,6,1461.0
2016-09-15,7,1712.0
2016-09-15,8,2535.0
2016-09-15,9,1863.0
2016-09-15,10,821.0
2016-09-15,11,2131.0
2016-09-15,12,1121.0
2016-09-15,13,796.0
2016-09-15,14,1336.0
2016-09-15,15,1195.0
2016-09-15,16,645.0
2016-09-15,17,1323.0
2016-09-15,19,1004.0
2016-09-15,20,1381.0
2016-09-15,21,802.0
2016-09-15,22,694.0
2016-09-15,23,960.0
2016-09-15,24,2113.0
2016-09-15,26,456.0
2016-09-15,27,1418.0
2016-09-15,28,1130.0
2016-09-15,29,1131.0
2016-09-15,30,671.0
2016-09-15,31,1290.0
2016-09-15,32,561.0
2016-09-15,33,809.0
2016-09-15,34,1843.0
2016-09-15,35,659.0
2016-09-15,36,1220.0
2016-09-15,37,1416.0
2016-09-15,38,1166.0
2016-09-15,39,1315.0
2016-09-15,40,1267.0
2016-09-15,41,891.0
2016-09-15,42,956.0
2016-09-15,43,1065.0
2016-09-15,44,3621.0
2016-09-15,45,3060.0
2016-09-15,46,2875.0
2016-09-15,47,3266.0
2016-09-15,48,2345.0
2016-09-15,49,2714.0
2016-09-15,50,1980.0
2016-09-15,51,1459.0
2016-09-15,53,968.0
2016-09-15,54,712.0
2016-09-16,1,1755.0
2016-09-16,2,1964.0
2016-09-16,3,3131.0
2016-09-16,4,1392.0
2016-09-16,5,1333.0
2016-09-16,6,1731.0
2016-09-16,7,1993.0
2016-09-16,8,2835.0
2016-09-16,9,1814.0
2016-09-16,10,773.0
2016-09-16,11,2080.0
2016-09-16,12,1090.0
2016-09-16,13,774.0
2016-09-16,14,1154.0
2016-09-16,15,1223.0
2016-09-16,16,688.0
2016-09-16,17,1286.0
2016-09-16,19,1056.0
2016-09-16,20,1188.0
2016-09-16,21,899.0
2016-09-16,22,649.0
2016-09-16,23,1025.0
2016-09-16,24,2356.0
2016-09-16,26,522.0
2016-09-16,27,1483.0
2016-09-16,28,1023.0
2016-09-16,29,1060.0
2016-09-16,30,704.0
2016-09-16,31,1270.0
2016-09-16,32,583.0
2016-09-16,33,805.0
2016-09-16,34,2368.0
2016-09-16,35,665.0
2016-09-16,36,1173.0
2016-09-16,37,1624.0
2016-09-16,38,1343.0
2016-09-16,39,1208.0
2016-09-16,40,1306.0
2016-09-16,41,1077.0
2016-09-16,42,1090.0
2016-09-16,43,1082.0
2016-09-16,44,4274.0
2016-09-16,45,3675.0
2016-09-16,46,2941.0
2016-09-16,47,3610.0
2016-09-16,48,2512.0
2016-09-16,49,3129.0
2016-09-16,50,2284.0
2016-09-16,51,1861.0
2016-09-16,53,1150.0
2016-09-16,54,778.0
2016-09-17,1,1325.0
2016-09-17,2,2222.0
2016-09-17,3,3569.0
2016-09-17,4,1620.0
2016-09-17,5,1298.0
2016-09-17,6,2037.0
2016-09-17,7,1916.0
2016-09-17,8,2992.0
2016-09-17,9,2321.0
2016-09-17,10,1066.0
2016-09-17,11,2501.0
2016-09-17,12,1196.0
2016-09-17,13,1072.0
2016-09-17,14,1577.0
2016-09-17,15,1302.0
2016-09-17,16,819.0
2016-09-17,17,1772.0
2016-09-17,19,1570.0
2016-09-17,20,1716.0
2016-09-17,21,1233.0
2016-09-17,22,753.0
2016-09-17,23,958.0
2016-09-17,24,2234.0
2016-09-17,26,490.0
2016-09-17,27,1743.0
2016-09-17,28,1379.0
2016-09-17,29,1275.0
2016-09-17,30,719.0
2016-09-17,31,1423.0
2016-09-17,32,662.0
2016-09-17,33,974.0
2016-09-17,34,2324.0
2016-09-17,35,801.0
2016-09-17,36,1294.0
2016-09-17,37,1517.0
2016-09-17,38,1741.0
2016-09-17,39,1695.0
2016-09-17,40,1349.0
2016-09-17,41,1223.0
2016-09-17,42,1305.0
2016-09-17,43,1168.0
2016-09-17,44,5000.0
2016-09-17,45,4397.0
2016-09-17,46,4140.0
2016-09-17,47,4537.0
2016-09-17,48,3559.0
2016-09-17,49,3462.0
2016-09-17,50,2940.0
2016-09-17,51,1831.0
2016-09-17,53,1327.0
2016-09-17,54,954.0
2016-09-18,1,541.0
2016-09-18,2,2127.0
2016-09-18,3,3554.0
2016-09-18,4,1669.0
2016-09-18,5,1093.0
2016-09-18,6,2173.0
2016-09-18,7,1588.0
2016-09-18,8,2745.0
2016-09-18,9,2280.0
2016-09-18,10,972.0
2016-09-18,11,2725.0
2016-09-18,12,1204.0
2016-09-18,13,854.0
2016-09-18,14,1037.0
2016-09-18,15,1130.0
2016-09-18,16,864.0
2016-09-18,17,1888.0
2016-09-18,19,1054.0
2016-09-18,20,2191.0
2016-09-18,21,1436.0
2016-09-18,22,749.0
2016-09-18,23,908.0
2016-09-18,24,1685.0
2016-09-18,26,491.0
2016-09-18,27,1827.0
2016-09-18,28,1639.0
2016-09-18,29,1381.0
2016-09-18,30,629.0
2016-09-18,31,1556.0
2016-09-18,32,655.0
2016-09-18,33,923.0
2016-09-18,34,2075.0
2016-09-18,35,774.0
2016-09-18,36,1337.0
2016-09-18,37,1187.0
2016-09-18,38,1607.0
2016-09-18,39,1608.0
2016-09-18,40,1165.0
2016-09-18,41,1340.0
2016-09-18,42,1331.0
2016-09-18,43,1293.0
2016-09-18,44,4904.0
2016-09-18,45,4584.0
2016-09-18,46,4305.0
2016-09-18,47,4549.0
2016-09-18,48,4085.0
2016-09-18,49,3495.0
2016-09-18,50,2810.0
2016-09-18,51,1861.0
2016-09-18,53,1406.0
2016-09-18,54,1091.0
2016-09-19,1,1595.0
2016-09-19,2,1662.0
2016-09-19,3,2851.0
2016-09-19,4,1231.0
2016-09-19,5,1206.0
2016-09-19,6,1539.0
2016-09-19,7,1728.0
2016-09-19,8,2528.0
2016-09-19,9,1942.0
2016-09-19,10,844.0
2016-09-19,11,2052.0
2016-09-19,12,1044.0
2016-09-19,13,829.0
2016-09-19,14,1261.0
2016-09-19,15,1417.0
2016-09-19,16,686.0
2016-09-19,17,1451.0
2016-09-19,19,1077.0
2016-09-19,20,1259.0
2016-09-19,21,900.0
2016-09-19,22,657.0
2016-09-19,23,916.0
2016-09-19,24,2102.0
2016-09-19,26,438.0
2016-09-19,27,1414.0
2016-09-19,28,1129.0
2016-09-19,29,1041.0
2016-09-19,30,649.0
2016-09-19,31,1246.0
2016-09-19,32,556.0
2016-09-19,33,844.0
2016-09-19,34,2065.0
2016-09-19,35,606.0
2016-09-19,36,1132.0
2016-09-19,37,1387.0
2016-09-19,38,1218.0
2016-09-19,39,1186.0
2016-09-19,40,1447.0
2016-09-19,41,982.0
2016-09-19,42,925.0
2016-09-19,43,
2016-09-19,44,3863.0
2016-09-19,45,3340.0
2016-09-19,46,2941.0
2016-09-19,47,3411.0
2016-09-19,48,2512.0
2016-09-19,49,2748.0
2016-09-19,50,1927.0
2016-09-19,51,1523.0
2016-09-19,53,968.0
2016-09-19,54,847.0
2016-09-20,1,1729.0
2016-09-20,2,1736.0
2016-09-20,3,2803.0
2016-09-20,4,1305.0
2016-09-20,5,1108.0
2016-09-20,6,1590.0
2016-09-20,7,1716.0
2016-09-20,8,2587.0
2016-09-20,9,1993.0
2016-09-20,10,910.0
2016-09-20,11,2194.0
2016-09-20,12,1098.0
2016-09-20,13,818.0
2016-09-20,14,1336.0
2016-09-20,15,1430.0
2016-09-20,16,685.0
2016-09-20,17,1519.0
2016-09-20,19,1036.0
2016-09-20,20,1403.0
2016-09-20,21,903.0
2016-09-20,22,718.0
2016-09-20,23,983.0
2016-09-20,24,2149.0
2016-09-20,26,408.0
2016-09-20,27,1394.0
2016-09-20,28,1176.0
2016-09-20,29,1138.0
2016-09-20,30,752.0
2016-09-20,31,1278.0
2016-09-20,32,544.0
2016-09-20,33,945.0
2016-09-20,34,1962.0
2016-09-20,35,692.0
2016-09-20,36,1250.0
2016-09-20,37,1331.0
2016-09-20,38,1228.0
2016-09-20,39,1404.0
2016-09-20,40,1387.0
2016-09-20,41,878.0
2016-09-20,42,948.0
2016-09-20,43,1015.0
2016-09-20,44,3706.0
2016-09-20,45,3215.0
2016-09-20,46,2877.0
2016-09-20,47,3317.0
2016-09-20,48,2345.0
2016-09-20,49,2609.0
2016-09-20,50,1976.0
2016-09-20,51,1317.0
2016-09-20,53,971.0
2016-09-20,54,760.0
2016-09-21,1,1786.0
2016-09-21,2,1887.0
2016-09-21,3,3037.0
2016-09-21,4,1456.0
2016-09-21,5,1170.0
2016-09-21,6,1727.0
2016-09-21,7,1858.0
2016-09-21,8,2540.0
2016-09-21,9,1801.0
2016-09-21,10,767.0
2016-09-21,11,2060.0
2016-09-21,12,1160.0
2016-09-21,13,769.0
2016-09-21,14,1228.0
2016-09-21,15,1412.0
2016-09-21,16,617.0
2016-09-21,17,1428.0
2016-09-21,19,1098.0
2016-09-21,20,1304.0
2016-09-21,21,790.0
2016-09-21,22,642.0
2016-09-21,23,1041.0
2016-09-21,24,2293.0
2016-09-21,26,417.0
2016-09-21,27,1414.0
2016-09-21,28,992.0
2016-09-21,29,985.0
2016-09-21,30,683.0
2016-09-21,31,1091.0
2016-09-21,32,501.0
2016-09-21,33,743.0
2016-09-21,34,1872.0
2016-09-21,35,525.0
2016-09-21,36,1098.0
2016-09-21,37,1485.0
2016-09-21,38,1322.0
2016-09-21,39,1157.0
2016-09-21,40,1296.0
2016-09-21,41,1088.0
2016-09-21,42,1024.0
2016-09-21,43,956.0
2016-09-21,44,4262.0
2016-09-21,45,3144.0
2016-09-21,46,2821.0
2016-09-21,47,3510.0
2016-09-21,48,2274.0
2016-09-21,49,2650.0
2016-09-21,50,1897.0
2016-09-21,51,1543.0
2016-09-21,53,1001.0
2016-09-21,54,638.0
2016-09-22,1,1652.0
2016-09-22,2,1746.0
2016-09-22,3,2681.0
2016-09-22,4,1222.0
2016-09-22,5,1152.0
2016-09-22,6,1478.0
2016-09-22,7,1807.0
2016-09-22,8,2359.0
2016-09-22,9,1760.0
2016-09-22,10,756.0
2016-09-22,11,1911.0
2016-09-22,12,1126.0
2016-09-22,13,791.0
2016-09-22,14,1231.0
2016-09-22,15,1257.0
2016-09-22,16,663.0
2016-09-22,17,1333.0
2016-09-22,19,1030.0
2016-09-22,20,1230.0
2016-09-22,21,841.0
2016-09-22,22,610.0
2016-09-22,23,928.0
2016-09-22,24,2046.0
2016-09-22,26,382.0
2016-09-22,27,1324.0
2016-09-22,28,1010.0
2016-09-22,29,995.0
2016-09-22,30,680.0
2016-09-22,31,1159.0
2016-09-22,32,526.0
2016-09-22,33,753.0
2016-09-22,34,1838.0
2016-09-22,35,597.0
2016-09-22,36,1158.0
2016-09-22,37,1439.0
2016-09-22,38,1208.0
2016-09-22,39,1226.0
2016-09-22,40,1216.0
2016-09-22,41,958.0
2016-09-22,42,914.0
2016-09-22,43,1005.0
2016-09-22,44,3619.0
2016-09-22,45,2807.0
2016-09-22,46,2518.0
2016-09-22,47,2996.0
2016-09-22,48,2068.0
2016-09-22,49,2518.0
2016-09-22,50,1906.0
2016-09-22,51,1341.0
2016-09-22,53,886.0
2016-09-22,54,625.0
2016-09-23,1,1779.0
2016-09-23,2,1962.0
2016-09-23,3,3144.0
2016-09-23,4,1498.0
2016-09-23,5,1282.0
2016-09-23,6,1649.0
2016-09-23,7,2043.0
2016-09-23,8,2722.0
2016-09-23,9,1752.0
2016-09-23,10,758.0
2016-09-23,11,2081.0
2016-09-23,12,985.0
2016-09-23,13,681.0
2016-09-23,14,1089.0
2016-09-23,15,1332.0
2016-09-23,16,652.0
2016-09-23,17,1252.0
2016-09-23,19,972.0
2016-09-23,20,1245.0
2016-09-23,21,916.0
2016-09-23,22,634.0
2016-09-23,23,1104.0
2016-09-23,24,2236.0
2016-09-23,26,512.0
2016-09-23,27,1444.0
2016-09-23,28,949.0
2016-09-23,29,916.0
2016-09-23,30,635.0
2016-09-23,31,1104.0
2016-09-23,32,524.0
2016-09-23,33,727.0
2016-09-23,34,2160.0
2016-09-23,35,598.0
2016-09-23,36,1044.0
2016-09-23,37,1495.0
2016-09-23,38,1360.0
2016-09-23,39,1236.0
2016-09-23,40,1239.0
2016-09-23,41,1018.0
2016-09-23,42,1040.0
2016-09-23,43,1037.0
2016-09-23,44,4232.0
2016-09-23,45,3632.0
2016-09-23,46,2803.0
2016-09-23,47,3560.0
2016-09-23,48,2444.0
2016-09-23,49,3159.0
2016-09-23,50,2168.0
2016-09-23,51,1762.0
2016-09-23,53,1103.0
2016-09-23,54,753.0
2016-09-24,1,1277.0
2016-09-24,2,2113.0
2016-09-24,3,3462.0
2016-09-24,4,1650.0
2016-09-24,5,1221.0
2016-09-24,6,2014.0
2016-09-24,7,1877.0
2016-09-24,8,2894.0
2016-09-24,9,2085.0
2016-09-24,10,1000.0
2016-09-24,11,2361.0
2016-09-24,12,1110.0
2016-09-24,13,1022.0
2016-09-24,14,1588.0
2016-09-24,15,1285.0
2016-09-24,16,816.0
2016-09-24,17,1732.0
2016-09-24,19,1473.0
2016-09-24,20,1599.0
2016-09-24,21,1238.0
2016-09-24,22,746.0
2016-09-24,23,1095.0
2016-09-24,24,2112.0
2016-09-24,26,518.0
2016-09-24,27,1720.0
2016-09-24,28,1311.0
2016-09-24,29,1181.0
2016-09-24,30,711.0
2016-09-24,31,1201.0
2016-09-24,32,628.0
2016-09-24,33,952.0
2016-09-24,34,2126.0
2016-09-24,35,752.0
2016-09-24,36,1242.0
2016-09-24,37,1502.0
2016-09-24,38,1751.0
2016-09-24,39,1562.0
2016-09-24,40,1329.0
2016-09-24,41,1139.0
2016-09-24,42,1365.0
2016-09-24,43,1042.0
2016-09-24,44,4901.0
2016-09-24,45,4260.0
2016-09-24,46,3853.0
2016-09-24,47,4456.0
2016-09-24,48,3448.0
2016-09-24,49,3250.0
2016-09-24,50,3035.0
2016-09-24,51,1790.0
2016-09-24,53,1264.0
2016-09-24,54,921.0
2016-09-25,1,502.0
2016-09-25,2,1876.0
2016-09-25,3,3535.0
2016-09-25,4,1620.0
2016-09-25,5,1109.0
2016-09-25,6,2133.0
2016-09-25,7,1608.0
2016-09-25,8,2554.0
2016-09-25,9,1995.0
2016-09-25,10,852.0
2016-09-25,11,2430.0
2016-09-25,12,1246.0
2016-09-25,13,895.0
2016-09-25,14,974.0
2016-09-25,15,973.0
2016-09-25,16,796.0
2016-09-25,17,1864.0
2016-09-25,19,1041.0
2016-09-25,20,1931.0
2016-09-25,21,1390.0
2016-09-25,22,750.0
2016-09-25,23,950.0
2016-09-25,24,1572.0
2016-09-25,26,459.0
2016-09-25,27,1833.0
2016-09-25,28,1347.0
2016-09-25,29,1271.0
2016-09-25,30,644.0
2016-09-25,31,1301.0
2016-09-25,32,577.0
2016-09-25,33,878.0
2016-09-25,34,1932.0
2016-09-25,35,696.0
2016-09-25,36,1172.0
2016-09-25,37,1074.0
2016-09-25,38,1747.0
2016-09-25,39,1513.0
2016-09-25,40,1147.0
2016-09-25,41,1306.0
2016-09-25,42,1265.0
2016-09-25,43,1199.0
2016-09-25,44,4929.0
2016-09-25,45,4304.0
2016-09-25,46,4152.0
2016-09-25,47,4343.0
2016-09-25,48,3844.0
2016-09-25,49,3352.0
2016-09-25,50,2718.0
2016-09-25,51,1706.0
2016-09-25,53,1337.0
2016-09-25,54,1045.0
2016-09-26,1,1725.0
2016-09-26,2,1694.0
2016-09-26,3,2707.0
2016-09-26,4,1353.0
2016-09-26,5,1202.0
2016-09-26,6,1595.0
2016-09-26,7,1808.0
2016-09-26,8,2398.0
2016-09-26,9,1774.0
2016-09-26,10,854.0
2016-09-26,11,2113.0
2016-09-26,12,1149.0
2016-09-26,13,894.0
2016-09-26,14,1339.0
2016-09-26,15,1366.0
2016-09-26,16,719.0
2016-09-26,17,1473.0
2016-09-26,19,1140.0
2016-09-26,20,1252.0
2016-09-26,21,927.0
2016-09-26,22,706.0
2016-09-26,23,995.0
2016-09-26,24,1990.0
2016-09-26,26,405.0
2016-09-26,27,1362.0
2016-09-26,28,996.0
2016-09-26,29,975.0
2016-09-26,30,630.0
2016-09-26,31,1201.0
2016-09-26,32,508.0
2016-09-26,33,840.0
2016-09-26,34,1825.0
2016-09-26,35,634.0
2016-09-26,36,1020.0
2016-09-26,37,1425.0
2016-09-26,38,1343.0
2016-09-26,39,1256.0
2016-09-26,40,1378.0
2016-09-26,41,952.0
2016-09-26,42,969.0
2016-09-26,43,1084.0
2016-09-26,44,3767.0
2016-09-26,45,3203.0
2016-09-26,46,2701.0
2016-09-26,47,3307.0
2016-09-26,48,2397.0
2016-09-26,49,2451.0
2016-09-26,50,2102.0
2016-09-26,51,1416.0
2016-09-26,53,945.0
2016-09-26,54,785.0
2016-09-27,1,1566.0
2016-09-27,2,1659.0
2016-09-27,3,2692.0
2016-09-27,4,1222.0
2016-09-27,5,1167.0
2016-09-27,6,1513.0
2016-09-27,8,2332.0
2016-09-27,9,1699.0
2016-09-27,10,846.0
2016-09-27,11,1905.0
2016-09-27,12,1130.0
2016-09-27,13,807.0
2016-09-27,14,1244.0
2016-09-27,15,1350.0
2016-09-27,16,722.0
2016-09-27,17,1450.0
2016-09-27,19,1007.0
2016-09-27,20,1239.0
2016-09-27,21,841.0
2016-09-27,22,658.0
2016-09-27,24,1823.0
2016-09-27,26,379.0
2016-09-27,27,1322.0
2016-09-27,28,1093.0
2016-09-27,29,1074.0
2016-09-27,30,672.0
2016-09-27,31,1191.0
2016-09-27,32,528.0
2016-09-27,33,871.0
2016-09-27,34,1792.0
2016-09-27,35,624.0
2016-09-27,36,1073.0
2016-09-27,37,1260.0
2016-09-27,38,1207.0
2016-09-27,39,1284.0
2016-09-27,40,1344.0
2016-09-27,41,879.0
2016-09-27,42,873.0
2016-09-27,43,963.0
2016-09-27,44,3593.0
2016-09-27,45,2821.0
2016-09-27,46,2408.0
2016-09-27,47,2939.0
2016-09-27,48,2040.0
2016-09-27,49,2396.0
2016-09-27,50,1936.0
2016-09-27,51,1303.0
2016-09-27,53,915.0
2016-09-27,54,723.0
2016-09-28,1,1724.0
2016-09-28,2,1827.0
2016-09-28,3,2925.0
2016-09-28,4,1276.0
2016-09-28,5,1166.0
2016-09-28,6,1579.0
2016-09-28,7,1782.0
2016-09-28,8,2628.0
2016-09-28,9,1616.0
2016-09-28,10,757.0
2016-09-28,11,1886.0
2016-09-28,12,1072.0
2016-09-28,13,738.0
2016-09-28,14,1122.0
2016-09-28,15,1149.0
2016-09-28,16,715.0
2016-09-28,17,1322.0
2016-09-28,19,963.0
2016-09-28,20,1232.0
2016-09-28,21,834.0
2016-09-28,22,658.0
2016-09-28,23,923.0
2016-09-28,24,2082.0
2016-09-28,26,401.0
2016-09-28,27,1457.0
2016-09-28,28,955.0
2016-09-28,29,957.0
2016-09-28,30,637.0
2016-09-28,31,1158.0
2016-09-28,32,507.0
2016-09-28,33,710.0
2016-09-28,34,1655.0
2016-09-28,35,500.0
2016-09-28,36,1045.0
2016-09-28,37,1509.0
2016-09-28,38,1317.0
2016-09-28,39,1122.0
2016-09-28,40,1180.0
2016-09-28,41,875.0
2016-09-28,42,1013.0
2016-09-28,43,927.0
2016-09-28,44,3973.0
2016-09-28,45,3007.0
2016-09-28,46,2657.0
2016-09-28,47,3246.0
2016-09-28,48,2175.0
2016-09-28,49,2688.0
2016-09-28,50,1877.0
